rotation_angle	 	 	initial	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	
forearm	q	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
forearm	q	3	-0.27353412378531494	-0.27353412378531494	-0.2682818517507406	-0.26245604346007917	-0.25608508166571464	-0.24920000505310227	-0.24183435702341324	-0.23402402227345584	-0.22580705196903977	-0.21722347836352116	-0.20831511976468831	-0.19912537680016965	-0.18969902097393856	-0.18008197654404651	-0.17032109678425397	-0.16046393571959047	-0.15055851644792467	-0.14065309717625887	-0.13079593611159537	-0.12103505635180284	-0.11141801192191078	-0.10199165609567971	-0.092801913131161054	-0.083893554532328204	-0.0753099809268096	-0.067093010622393534	-0.059282675872436144	-0.051917027842747127	-0.045031951230134773	-0.038660989435770246	-0.03283518114510886	-0.027582909110534515	-0.022929761873443089	-0.018898409099441016	-0.015508491134013036	-0.012776523316733346	-0.010715815520191296	-0.0093364073056300401	-0.0086450190112132841	-0.0086450190112132841	-0.0093364073056300678	-0.010715815520191352	
forearm	q	4	0.86602540378443871	0.86602540378443871	0.82903757255504174	0.78801075360672201	0.74314482547739424	0.69465837045899725	0.64278760968653925	0.58778525229247303	0.52991926423320479	0.46947156278589053	0.40673664307579993	0.34202014332566844	0.27563735581699889	0.20791169081775901	0.13917310096006513	0.069756473744124997	-2.7755575615628914e-16	-0.069756473744125538	-0.13917310096006563	-0.20791169081775945	-0.27563735581699922	-0.34202014332566866	-0.4067366430758001	-0.46947156278589064	-0.52991926423320468	-0.58778525229247269	-0.6427876096865387	-0.69465837045899659	-0.74314482547739347	-0.78801075360672113	-0.82903757255504074	-0.8660254037844376	-0.89879404629916582	-0.92718385456678609	-0.95105651629515209	-0.97029572627599492	-0.98480775301220647	-0.99452189536827162	-0.99939082701909387	-0.99939082701909376	-0.99452189536827129	-0.98480775301220591	
forearm	q	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
forearm	q	6	-0.49999999999999994	-0.49999999999999994	-0.55919290347074679	-0.61566147532565818	-0.66913060635885813	-0.71933980033865108	-0.76604444311897801	-0.80901699437494745	-0.84804809615642596	-0.88294759285892688	-0.91354545764260076	-0.93969262078590821	-0.96126169593831856	-0.97814760073380524	-0.99026806874156992	-0.99756405025982375	-0.99999999999999944	-0.99756405025982364	-0.9902680687415697	-0.97814760073380491	-0.96126169593831812	-0.93969262078590754	-0.91354545764259998	-0.88294759285892599	-0.84804809615642496	-0.80901699437494634	-0.7660444431189769	-0.71933980033865008	-0.66913060635885724	-0.6156614753256574	-0.55919290347074602	-0.49999999999999922	-0.43837114678907668	-0.37460659341591135	-0.30901699437494679	-0.24192189559966715	-0.17364817766692986	-0.10452846326765307	-0.034899496702500685	0.034899496702501136	0.1045284632676535	0.17364817766693025	
forearm	q	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
forearm	q	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	
forearm	q	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
forearm	q	10	0.49999999999999994	0.49999999999999994	0.55919290347074679	0.61566147532565818	0.66913060635885813	0.71933980033865108	0.76604444311897801	0.80901699437494745	0.84804809615642596	0.88294759285892688	0.91354545764260076	0.93969262078590821	0.96126169593831856	0.97814760073380524	0.99026806874156992	0.99756405025982375	0.99999999999999944	0.99756405025982364	0.9902680687415697	0.97814760073380491	0.96126169593831812	0.93969262078590754	0.91354545764259998	0.88294759285892599	0.84804809615642496	0.80901699437494634	0.7660444431189769	0.71933980033865008	0.66913060635885724	0.6156614753256574	0.55919290347074602	0.49999999999999922	0.43837114678907668	0.37460659341591135	0.30901699437494679	0.24192189559966715	0.17364817766692986	0.10452846326765307	0.034899496702500685	-0.034899496702501136	-0.1045284632676535	-0.17364817766693025	
forearm	q	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
forearm	q	12	0.86602540378443871	0.86602540378443871	0.82903757255504174	0.78801075360672201	0.74314482547739424	0.69465837045899725	0.64278760968653925	0.58778525229247303	0.52991926423320479	0.46947156278589053	0.40673664307579993	0.34202014332566844	0.27563735581699889	0.20791169081775901	0.13917310096006513	0.069756473744124997	-2.7755575615628914e-16	-0.069756473744125538	-0.13917310096006563	-0.20791169081775945	-0.27563735581699922	-0.34202014332566866	-0.4067366430758001	-0.46947156278589064	-0.52991926423320468	-0.58778525229247269	-0.6427876096865387	-0.69465837045899659	-0.74314482547739347	-0.78801075360672113	-0.82903757255504074	-0.8660254037844376	-0.89879404629916582	-0.92718385456678609	-0.95105651629515209	-0.97029572627599492	-0.98480775301220647	-0.99452189536827162	-0.99939082701909387	-0.99939082701909376	-0.99452189536827129	-0.98480775301220591	
